StockCode,Description,daily_avg_demand,demand_std_daily,safety_stock,reorder_point,eoq,avg_price,total_units,total_revenue,stockout_risk
85164B,BLACK BAROQUE CUCKOO CLOCK,0.1529,0.3461,2.1,4.2,199.0,11.713414634146341,113,1134.75,Low
85165,CANDY PINK FRENCH BOUDOIR CLOCK,0.0217,0.0317,0.2,0.5,81.0,9.95,16,159.2,Low
85166A,WHITE METAL BAROQUE PHOTO FRAME,0.0974,1.6499,10.2,11.6,308.0,3.125,72,120.0,Low
85166B,BLACK METAL BAROQUE PHOTO FRAME,0.6779,3.0957,19.1,28.6,815.0,3.1048387096774195,501,798.75,Low
85167A,WHITE GRAND BAROQUE PHOTO FRAME,0.2355,1.9936,12.3,15.6,452.0,3.5,174,379.5,Low
85167B,BLACK GRAND BAROQUE PHOTO FRAME,0.9702,2.187,13.5,27.1,906.0,3.591785714285714,717,1408.65,Low
85168A,WHITE BAROQUE CARRIAGE CLOCK,0.0298,0.0807,0.5,0.9,95.0,9.95,22,218.89999999999998,Low
85168B,BLACK BAROQUE CARRIAGE CLOCK,0.0514,0.0631,0.4,1.1,127.0,9.690833333333332,38,358.62,Low
85169A,IVORY LOVE BIRD CANDLE,1.2774,1.5087,9.3,27.2,1794.0,1.2076635514018692,944,1037.82,Low
85169B,BLACK LOVE BIRD CANDLE,0.4506,1.104,6.8,13.1,1068.0,1.2021153846153845,333,356.49,Low
85169C,EAU DE NIL LOVE BIRD CANDLE,0.5372,1.4039,8.7,16.2,1161.0,1.2131578947368422,397,429.96999999999997,Low
85169D,PINK LOVE BIRD CANDLE,0.5061,0.6327,3.9,11.0,1128.0,1.208888888888889,374,413.98,Low
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,1.0825,2.3124,14.3,29.5,1293.0,1.9685714285714286,800,1380.42,Low
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,0.3342,0.7333,4.5,9.2,730.0,1.9089189189189189,247,333.78000000000003,Low
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,0.5846,0.8436,5.2,13.4,946.0,1.9883673469387757,432,624.23,Low
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,0.7781,1.0403,6.4,17.3,1059.0,2.110128205128205,575,774.29,Low
85171,S/2 HYACINTH BULB CANDLES,0.0014,0.0,0.0,0.0,41.0,2.55,1,2.55,Unknown
85172,HYACINTH BULB T-LIGHT CANDLES,5.935,5.3145,32.8,115.9,6575.0,0.4175342465753425,4386,1775.8799999999999,Low
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,1.2909,1.4167,8.7,26.8,1302.0,2.317961165048543,954,1563.27,Low
85174,S/4 CACTI CANDLES,1.8309,2.1001,13.0,38.6,1064.0,4.917722007722008,1353,5924.67,Low
85175,CACTI T-LIGHT CANDLES,21.1827,10.3836,64.1,360.7,12440.0,0.4163245823389021,15654,6275.96,Medium
85176,SEWING SUSAN 21 NEEDLE SET,3.272,4.7193,29.1,74.9,3365.0,0.8787999999999999,2418,1883.9999999999998,Low
85177,BASKET OF FLOWERS SEWING KIT,2.406,2.3483,14.5,48.2,2914.0,0.8618421052631579,1778,1453.1599999999999,Low
85178,VICTORIAN SEWING KIT,7.3599,5.4654,33.7,136.7,4234.0,1.2486397058823528,5439,5958.79,Low
85179A,GREEN BITTY LIGHT CHAIN,0.1935,0.778,4.8,7.5,401.0,3.669310344827587,143,299.91,Low
85179B,WHITE BITTY LIGHT CHAIN,0.3261,1.0375,6.4,11.0,467.0,4.545,241,1004.73,Low
85179C,PINK BITTY LIGHT CHAIN,0.1042,0.4234,2.6,4.1,348.0,2.6100000000000003,77,126.85,Low
85180A,RED HEARTS LIGHT CHAIN,0.7483,1.8429,11.4,21.9,781.0,3.731194029850746,553,1377.53,Low
85180B,PINK HEARTS LIGHT CHAIN,0.3775,0.9561,5.9,11.2,548.0,3.8252941176470587,279,726.63,Low
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2.0257,2.6802,16.5,44.9,1709.0,2.109328358208955,1497,2194.75,Low
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,2.3627,2.3524,14.5,47.6,1876.0,2.0420886075949367,1746,2651.0,Low
85184B,SET 4 EASTER DECOUPAGE OVAL BOXES,0.0189,0.1347,0.8,1.1,140.0,2.95,14,41.3,Low
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2.659,6.1821,38.2,75.4,1741.0,2.666818181818182,1965,3728.65,Low
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,0.2084,6.1821,38.2,41.1,455.0,3.062340425531915,154,450.38,Low
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,11.2246,55.0077,339.6,496.7,3472.0,2.8318867924528304,8295,4448.09,Low
85185B,PINK HORSE SOCK PUPPET,0.7185,0.4536,2.8,12.9,862.0,2.939041095890411,531,1535.25,Medium
85185B,PINK HORSE SOCK PUPPET KIT,0.0595,0.4536,2.8,3.6,248.0,2.95,44,129.8,Low
85185C,COW  SOCK PUPPET,0.0731,0.1225,0.8,1.8,275.0,2.95,54,159.3,Low
85185D,FROG SOCK PUPPET,0.2327,0.2989,1.8,5.1,491.0,2.933673469387755,172,495.4,Low
85185E,DUCK SOCK PUPPET,0.0054,0.0,0.0,0.1,75.0,2.95,4,11.8,Unknown
85185F,LION SOCK PUPPET,0.0474,0.3248,2.0,2.7,221.0,2.95,35,103.25,Low
85186A,EASTER BUNNY GARLAND OF FLOWERS,1.8593,5.3891,33.3,59.3,3669.0,0.42000000000000004,1374,577.08,Low
85186B,BUNNY BUNCH OF FLOWERS,0.0189,0.0,0.0,0.3,370.0,0.42,14,5.88,Unknown
85186C,BUNNY EGG GARLAND,1.5954,3.4407,21.2,43.5,3399.0,0.42,1179,495.18,Low
85187,S/12 MINI RABBIT EASTER,0.613,1.4531,9.0,17.6,1064.0,1.6456989247311826,453,728.25,Low
85188A,GREEN METAL SWINGING BUNNY,1.2246,3.1326,19.3,36.4,2095.0,0.8484146341463413,905,766.13,Low
85188B,PINK METAL SWINGING BUNNY,0.9066,3.4829,21.5,34.2,1801.0,0.85,670,569.5,Low
85189,HANGING BUTTERFLY  EGG,1.5169,5.1473,31.8,53.0,2336.0,0.8456666666666667,1121,912.29,Low
85190,PINK FLOWER HANGING HEART,0.1827,1.3615,8.4,11.0,809.0,0.85,135,114.75,Low
85192S,HANGING SPRING FLOWER HEART SMALL,0.0041,0.0,0.0,0.1,139.0,0.65,3,1.9500000000000002,Unknown
85194L,HANGING SPRING FLOWER EGG LARGE,2.3207,3.6402,22.5,55.0,2888.0,0.8464864864864864,1715,1401.59,Low
85194S,HANGING SPRING FLOWER EGG SMALL,2.2733,2.6441,16.3,48.1,3560.0,0.5456701030927835,1680,783.8,Low
85195,HANGING HEART BASKET,0.1962,0.9284,5.7,8.4,536.0,2.074375,145,265.14,Low
85196,EASTER BUNNIES ON A STICK,2.0785,11.5516,71.3,100.4,3421.0,0.5401515151515153,1536,783.9599999999999,Low
85197,SET OF 12 MINI BUNNIES IN A BUCKET,2.2612,13.8703,85.6,117.3,1827.0,2.0605128205128205,1671,963.66,Low
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,5.1908,33.8015,208.7,281.4,4371.0,0.8263414634146342,3836,1431.44,Low
85199L,LARGE HANGING IVORY & RED WOOD BIRD,4.59,4.768,29.4,93.7,4643.0,0.6475510204081633,3392,2150.08,Low
85199S,SMALL HANGING IVORY/RED WOOD BIRD,7.3708,7.2887,45.0,148.2,7209.0,0.43145110410094634,5447,2269.61,Low
85200,BUNNY EGG BOX,1.3654,5.1482,31.8,50.9,1826.0,1.2458333333333333,1009,1256.45,Low
85202,HANGING WOOD AND FELT HEART,1.0189,1.3287,8.2,22.5,2718.0,0.4194392523364486,753,314.82,Low
85203,HANGING WOOD AND FELT BUTTERFLY,1.4763,1.3596,8.4,29.1,3274.0,0.419,1091,455.34,Low
85204,HANGING WOOD AND FELT FLOWER,2.9175,5.3574,33.1,73.9,5479.0,0.29566265060240965,2156,365.64,Low
85205A,IVORY FELT EASTER RABBIT GARLAND,0.0893,0.2357,1.5,2.8,326.0,2.55,66,168.3,Low
85205B,PINK FELT EASTER RABBIT GARLAND,0.2909,0.3986,2.5,6.6,589.0,2.55,215,548.25,Low
85206A,CREAM FELT EASTER EGG BASKET,2.9486,6.2847,38.8,80.1,2337.0,1.6424657534246574,2179,3487.35,Low
85206B,PINK FELT EASTER EGG BASKET,2.0014,9.0061,55.6,83.6,1928.0,1.6379518072289154,1479,2311.55,Low
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,0.4899,0.7418,4.6,11.5,844.0,2.0937878787878788,362,720.84,Low
85211,S/4 GROOVY CAT MAGNETS,0.3789,0.667,4.1,9.4,875.0,1.5056363636363637,280,379.62,Low
85212,MINI PAINTED GARDEN DECORATION,3.793,5.5803,34.5,87.6,4745.0,0.5124,2803,1022.0699999999999,Low
85213,MINI  ZINC GARDEN DECORATIONS,1.7348,5.2608,32.5,56.8,2790.0,0.6778,1282,673.06,Low
85214,TUB 24 PINK FLOWER PEGS,0.5927,0.7605,4.7,13.0,1045.0,1.65,438,722.7,Low
85215,ASSORTED CHEESE FRIDGE MAGNETS,1.0474,0.9423,5.8,20.5,2218.0,0.6476470588235295,774,497.34,Low
85216,ASSORTED CAKES FRIDGE MAGNETS,3.7997,5.2399,32.3,85.5,4230.0,0.6460526315789474,2808,1756.08,Low
85217,ASSORTED ICE CREAM FRIDGE MAGNETS,3.8119,4.7139,29.1,82.5,4241.0,0.6447826086956522,2817,1755.81,Low
85218,S/5 MINI ICE CREAM FRIDGE MAGNETS,2.6955,45.8205,282.9,320.6,3061.0,0.875,1992,625.1999999999999,Low
85220,SMALL FAIRY CAKE FRIDGE MAGNETS,16.5575,227.5462,1404.8,1636.6,6224.0,1.3,12236,6875.0,Low
85221,ASSORTED COLOUR SILK COIN PURSE,4.8051,13.4659,83.1,150.4,4063.0,0.8854545454545455,3551,1667.5900000000001,Low
85222,ASSORTED COLOUR SILK COSMETIC PURSE,1.8877,6.4002,39.5,65.9,1737.0,1.9022727272727273,1395,1537.5,Low
85224,ASSORTED COLOUR SILK GLASSES CASE,2.6942,4.7238,29.2,66.9,2438.0,1.3783018867924528,1991,1059.54,Low
85225,BLING KEY RING STAND,0.0257,0.0637,0.4,0.8,255.0,1.2045454545454546,19,22.5,Low
85226A,WHITE/BLUE PULL BACK RACING CAR,2.2476,5.395,33.3,64.8,3529.0,0.5489430894308944,1661,851.15,Low
85226C,BLUE PULL BACK RACING CAR,1.2909,4.6293,28.6,46.7,2677.0,0.5480882352941177,954,462.3,Low
85227,SET OF 6 3D KIT CARDS FOR KIDS,3.6103,2.7874,17.2,67.7,3568.0,0.8626369863013699,2668,2251.18,Low
85227,SET/6 3D KIT CARDS FOR KIDS,0.7402,2.7874,17.2,27.6,1634.0,0.843,547,414.54999999999995,Low
85230A,OPIUM SCENTED VOTIVE CANDLE,2.6955,2.459,15.2,52.9,5528.0,0.2683333333333333,1992,497.03999999999996,Low
85230B,CINNAMON SCENTED VOTIVE CANDLE,2.9648,2.6399,16.3,57.8,5690.0,0.2785714285714286,2191,581.63,Low
85230C,ROSE SCENTED VOTIVE CANDLE,0.0325,0.0,0.0,0.5,584.0,0.29,24,6.96,Unknown
85230D,VANILLA SCENTED VOTIVE CANDLE,0.0325,0.0,0.0,0.5,584.0,0.29,24,6.96,Unknown
85230E,STRAWBRY SCENTED VOTIVE CANDLE,3.276,1.5292,9.4,55.3,6017.0,0.2752307692307692,2421,621.45,Medium
85230F,JASMINE VOTIVE CANDLE,4.0162,8.4233,52.0,108.2,6640.0,0.2770967741935484,2968,732.08,Low
85230G,ORANGE VOTIVE CANDLE,2.3383,1.6235,10.0,42.7,5132.0,0.26999999999999996,1728,439.68,Low
85231B,CINAMMON SET OF 9 T-LIGHTS,2.6401,2.8218,17.4,54.4,3048.0,0.8645394736842105,1951,1652.11,Low
85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,1.1042,3.4598,21.4,36.9,1993.0,0.8458947368421053,816,662.4,Low
85231G,ORANGE SCENTED SET/9 T-LIGHTS,1.9229,1.3995,8.6,35.5,2620.0,0.8517727272727272,1421,1184.45,Low
85231L,LAVENDER SCENTED SET/9 T-LIGHTS,1.3829,4.8702,30.1,49.5,2231.0,0.845047619047619,1022,814.0999999999999,Low
85232A,SET/3 POLKA DOT STACKING TINS,0.3383,0.4625,2.9,7.6,456.0,4.941954022988505,250,1220.7,Low
85232A,SET/3 POLKADOT STACKING TINS,0.1434,0.4625,2.9,4.9,297.0,4.931081081081081,106,507.9,Low
85232B,SET OF 3 BABUSHKA STACKING TINS,1.4479,4.3919,27.1,47.4,945.0,4.931333333333334,1070,5184.5,Low
85232B,SET/3 RUSSIAN DOLL STACKING TINS,2.525,4.3919,27.1,62.4,1251.0,4.90625,1866,8864.3,Low
85232C,RUSSIAN FOLKART STACKING TINS,0.0014,0.0,0.0,0.0,29.0,4.95,1,4.95,Unknown
85232D,SET/3 DECOUPAGE STACKING TINS,0.8836,0.7512,4.6,17.0,739.0,4.92741935483871,653,3097.95,Low
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,0.0338,0.0539,0.3,0.8,131.0,5.95,25,148.75,Low
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,0.0189,0.0388,0.2,0.5,98.0,5.95,14,83.30000000000001,Low
90000C,OPAL WHITE/SILVER FLOWER NECKLACE,0.0014,0.0,0.0,0.0,27.0,5.95,1,5.95,Unknown
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,0.0338,0.0758,0.5,1.0,131.0,5.950000000000001,25,148.75,Low
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,0.0054,0.0192,0.1,0.2,62.0,4.25,4,17.0,Low
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,0.0095,0.0192,0.1,0.2,82.0,4.25,7,29.75,Low
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,0.0081,0.0149,0.1,0.2,76.0,4.25,6,25.5,Low
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,0.0217,0.0925,0.6,0.9,125.0,4.25,16,68.0,Low
90002A,FLOWER BURST SILVER RING OPAL,0.0528,0.1506,0.9,1.6,207.0,3.75,39,146.25,Low
90002B,FLOWER BURST SILVER RING ROSE,0.0244,0.0638,0.4,0.7,141.0,3.75,18,67.5,Low
90002C,FLOWER BURST SILVER RING MIDN'T BLU,0.0338,0.0466,0.3,0.8,166.0,3.75,25,93.75,Low
90002D,FLOWER BURST SILVER RING CRYSTAL,0.1299,0.4617,2.9,4.7,326.0,3.7282608695652173,96,335.0,Low
90002E,FLOWER BURST SILVER RING GREEN,0.0203,0.0667,0.4,0.7,128.0,3.75,15,56.25,Low
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,0.0325,0.0836,0.5,1.0,162.0,3.75,24,90.0,Low
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,0.0338,0.07,0.4,0.9,166.0,3.75,25,93.75,Low
90003D,CRYSTAL PAIR HEART HAIR SLIDES,0.0474,0.092,0.6,1.3,196.0,3.75,35,131.25,Low
90003E,GREEN PAIR HEART HAIR SLIDES,0.0162,0.0,0.0,0.2,115.0,3.75,12,45.0,Unknown
90004A,JADE GREEN PAIR ENAMEL HAIR SLIDES,0.0014,0.0,0.0,0.0,34.0,3.75,1,3.75,Unknown
90005A,JADE GREEN ENAMEL HAIR COMB,0.0487,0.1008,0.6,1.3,276.0,1.95,36,70.2,Low
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,0.0419,0.129,0.8,1.4,123.0,8.489285714285714,31,271.0,Low
90010B,BLACK/WHITE GLASS/SILVER BRACELET,0.0609,0.1102,0.7,1.6,144.0,8.95,45,402.75,Low
90010E,AMBER GLASS/SILVER BRACELET,0.0433,0.0767,0.5,1.1,124.0,8.591666666666665,32,279.95,Low
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,0.0027,0.0,0.0,0.0,53.0,2.95,2,5.9,Unknown
90011B,BLACK CRYSTAL DROP EARRINGS,0.0122,0.0833,0.5,0.7,112.0,2.95,9,26.55,Low
90011C,GREEN CRYSTAL DROP EARRINGS,0.0081,0.0,0.0,0.1,91.0,2.95,6,17.7,Unknown
90011E,AMBER CRYSTAL DROP EARRINGS,0.0014,0.0,0.0,0.0,38.0,2.95,1,2.95,Unknown
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,0.0108,0.0,0.0,0.2,106.0,2.95,8,23.6,Unknown
90012B,BLACK DROP CRYSTAL NECKLACE,0.0176,0.0962,0.6,0.8,101.0,5.283333333333333,13,45.349999999999994,Low
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,0.0555,0.078,0.5,1.3,212.0,3.75,41,153.75,Low
90013B,BLACK VINTAGE EARRINGS,0.0271,0.154,1.0,1.4,148.0,3.75,20,75.0,Low
90013C,GREEN VINTAGE EARRINGS,0.0474,0.0562,0.3,1.0,196.0,3.75,35,131.25,Low
90013D,PURPLE VINTAGE EARRINGS,0.046,0.13,0.8,1.4,193.0,3.75,34,127.5,Low
90014A,SILVER M.O.P. ORBIT NECKLACE,0.0108,0.0688,0.4,0.6,106.0,2.9500000000000006,8,23.6,Low
90014A,SILVER/MOP ORBIT NECKLACE,0.0379,0.0688,0.4,0.9,108.0,9.95,28,278.59999999999997,Low
90014B,GOLD M PEARL  ORBIT NECKLACE,0.0244,0.0296,0.2,0.5,86.0,9.95,18,179.1,Low
90014B,GOLD M.O.P. ORBIT NECKLACE,0.0027,0.0296,0.2,0.2,53.0,2.95,2,5.9,Low
90014C,SILVER AND BLACK ORBIT NECKLACE,0.0014,0.0521,0.3,0.3,38.0,2.95,1,2.95,Low
90014C,SILVER/BLACK ORBIT NECKLACE,0.0298,0.0521,0.3,0.7,95.0,9.95,22,218.89999999999998,Low
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,0.0298,0.0972,0.6,1.0,106.0,8.027777777777779,22,148.75,Low
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,0.0298,0.0285,0.2,0.6,103.0,8.5,22,187.0,Low
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,0.0081,0.0333,0.2,0.3,54.0,8.5,6,51.0,Low
90018A,SILVER M.O.P ORBIT DROP EARRINGS,0.0474,0.0423,0.3,1.0,184.0,4.25,35,148.75,Low
90018B,GOLD M.O.P ORBIT DROP EARRINGS,0.0217,0.0324,0.2,0.5,125.0,4.25,16,68.0,Low
90018C,SILVER BLACK ORBIT DROP EARRINGS,0.0189,0.0455,0.3,0.6,116.0,4.25,14,59.5,Low
90019A,SILVER M.O.P ORBIT BRACELET,0.0433,0.0526,0.3,0.9,163.0,4.95,32,158.4,Low
90019B,GOLD M.O.P ORBIT BRACELET,0.0149,0.0262,0.2,0.4,96.0,4.95,11,54.45,Low
90019C,SILVER BLACK ORBIT BRACELET,0.0135,0.0262,0.2,0.4,91.0,4.95,10,49.5,Low
90020,FILIGREE DIAMANTE CHAIN,0.0054,0.0471,0.3,0.4,36.0,12.75,4,51.0,Low
90021,LASER CUT MULTI STRAND NECKLACE,0.0068,0.0192,0.1,0.2,42.0,11.95,5,59.75,Low
90022,EDWARDIAN DROP EARRINGS JET BLACK,0.0108,0.0471,0.3,0.5,94.0,3.75,8,30.0,Low
90023,FILIGREE DIAMANTE EARRINGS,0.0284,0.05,0.3,0.7,143.0,4.25,21,89.25,Low
90024A,NEW BAROQUE B'FLY NECKLACE BLACK,0.0068,0.0167,0.1,0.2,49.0,8.5,5,42.5,Low
90024B,NEW BAROQUE B'FLY NECKLACE RED,0.0135,0.0408,0.3,0.5,70.0,8.5,10,85.0,Low
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,0.0081,0.0149,0.1,0.2,54.0,8.5,6,51.0,Low
90024D,NEW BAROQUE B'FLY NECKLACE PINK,0.0176,0.0242,0.1,0.3,79.0,8.5,13,110.5,Low
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,0.0162,0.0667,0.4,0.6,76.0,8.5,12,102.0,Low
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,0.0041,0.0236,0.1,0.2,38.0,8.5,3,25.5,Low
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,0.0027,0.0,0.0,0.0,47.0,3.75,2,7.5,Unknown
90025B,BAROQUE BUTTERFLY EARRINGS RED,0.0014,0.0,0.0,0.0,34.0,3.75,1,3.75,Unknown
90025C,BAROQUE BUTTERFLY EARRINGS GREEN,0.0027,0.0,0.0,0.0,47.0,3.75,2,7.5,Unknown
90025D,BAROQUE BUTTERFLY EARRINGS PINK,0.0027,0.0,0.0,0.0,47.0,3.75,2,7.5,Unknown
90025E,BAROQUE BUTTERFLY EARRINGS MONTANA,0.0041,0.0236,0.1,0.2,58.0,3.75,3,11.25,Low
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,0.0027,0.0,0.0,0.0,47.0,3.75,2,7.5,Unknown
90026A,GLASS BEAD HOOP NECKLACE BLACK,0.0108,0.0298,0.2,0.4,62.0,8.5,8,68.0,Low
90026B,GLASS BEAD HOOP NECKLACE MONTANA,0.0095,0.0136,0.1,0.2,58.0,8.5,7,59.5,Low
90026C,GLASS BEAD HOOP NECKLACE GREEN,0.0095,0.0183,0.1,0.2,58.0,8.5,7,59.5,Low
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,0.0135,0.0154,0.1,0.3,70.0,8.5,10,85.0,Low
90027A,GLASS BEAD HOOP EARRINGS BLACK,0.0081,0.0577,0.4,0.5,91.0,2.9500000000000006,6,17.700000000000003,Low
90027B,GLASS BEAD HOOP EARRINGS MONTANA,0.0095,0.0236,0.1,0.2,99.0,2.95,7,20.650000000000002,Low
90027C,GLASS BEAD HOOP EARRINGS GREEN,0.0054,0.0,0.0,0.1,75.0,2.95,4,11.8,Unknown
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,0.0162,0.0272,0.2,0.4,129.0,2.9500000000000006,12,35.400000000000006,Low
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,0.0135,0.0408,0.3,0.5,70.0,8.5,10,85.0,Low
90029,NEW BAROQUE SMALL NECKLACE BLACK,0.0284,0.0745,0.5,0.9,101.0,8.5,21,178.5,Low
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,0.1042,0.7194,4.4,5.9,442.0,1.61875,77,101.75,Low
90030B,RED KUKUI COCONUT SEED NECKLACE,0.1651,0.3661,2.3,4.6,467.0,2.3026315789473686,122,191.3,Low
90030C,BROWN KUKUI COCONUT SEED NECKLACE,0.1096,0.6494,4.0,5.5,409.0,1.9899999999999998,81,115.65,Low
90031,BILI NUT AND WOOD NECKLACE,0.065,0.4,2.5,3.4,445.0,1.0,48,48.0,Low
90032,IVORY SHELL HEART NECKLACE,0.0609,0.0929,0.6,1.5,174.0,6.101428571428571,45,253.17000000000002,Low
90033,IVORY SHELL HEART EARRINGS,0.0068,0.0236,0.1,0.2,90.0,2.55,5,12.75,Low
90034,WHITE SILVER NECKLACE SHELL GLASS,0.0027,0.0,0.0,0.0,29.0,9.95,2,19.9,Unknown
90035A,"PEARL & SHELL 42""NECKL. GREEN",0.023,0.088,0.5,0.8,81.0,10.75,17,182.75,Low
90035B,"PEARL & SHELL 42""NECKL. PINK",0.0582,0.9192,5.7,6.5,132.0,10.185,43,380.89,Low
90035C,"PEARL & SHELL 42""NECKL. IVORY",0.0379,0.4234,2.6,3.1,104.0,10.75,28,301.0,Low
90036A,FLOWER GARLAND NECKLACE RED,0.0284,0.05,0.3,0.7,104.0,7.95,21,166.95000000000002,Low
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",0.023,0.0604,0.4,0.7,94.0,7.949999999999999,17,135.15,Low
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",0.0298,0.1004,0.6,1.0,107.0,7.95,22,174.9,Low
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",0.0474,0.082,0.5,1.2,135.0,7.950000000000001,35,278.25,Low
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",0.0244,0.0378,0.2,0.5,97.0,7.95,18,143.1,Low
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",0.0176,0.0509,0.3,0.5,82.0,7.95,13,103.35000000000001,Low
90037A,TINY CRYSTAL BRACELET RED,0.0244,0.0638,0.4,0.7,171.0,2.55,18,45.9,Low
90037B,TINY CRYSTAL BRACELET GREEN,0.0311,0.1549,1.0,1.4,193.0,2.55,23,58.650000000000006,Low
90037C,TINY CRYSTAL BRACELET BLUE,0.0244,0.1764,1.1,1.4,171.0,2.55,18,45.9,Low
90037D,TINY CRYSTALS BRACELET BLACK,0.0081,0.0,0.0,0.1,98.0,2.55,6,15.3,Unknown
90038A,GLASS AND PAINTED BEADS BRACELET TO,0.0244,0.0577,0.4,0.7,141.0,3.75,18,67.5,Low
90038B,GLASS AND PAINTED BEADS BRACELET OL,0.0135,0.0471,0.3,0.5,105.0,3.75,10,37.5,Low
90038C,GLASS AND BEADS BRACELET IVORY,0.0176,0.0509,0.3,0.5,119.0,3.75,13,48.75,Low
90039A,FIRE POLISHED GLASS BRACELET RED,0.0095,0.1179,0.7,0.8,88.0,3.75,7,26.25,Low
90039B,FIRE POLISHED GLASS BRACELET MONTAN,0.0176,0.0962,0.6,0.8,119.0,3.75,13,48.75,Low
90039C,FIRE POLISHED GLASS BRACELET BLACK,0.0189,0.2117,1.3,1.6,124.0,3.75,14,52.5,Low
90039D,FIRE POLISHED GLASS BRACELET GREEN,0.0298,0.1574,1.0,1.4,155.0,3.75,22,82.5,Low
90040A,MURANO STYLE GLASS BRACELET RED,0.0311,0.046,0.3,0.7,164.0,3.5,23,80.5,Low
90040B,MURANO STYLE GLASS BRACELET BLACK,0.0622,0.0828,0.5,1.4,232.0,3.5,46,161.0,Low
90040C,MURANO STYLE GLASS BRACELET GOLD,0.0392,0.0711,0.4,0.9,185.0,3.5,29,101.5,Low
90040D,MURANO STYLE GLASS BRACELET PINK,0.0352,0.1211,0.7,1.2,175.0,3.5,26,91.0,Low
90041,PEARL AND CHERRY QUARTZ BRACLET,0.0041,0.0236,0.1,0.2,60.0,3.5,3,10.5,Low
90042A,FRESHWATER PEARL BRACELET GOLD,0.0365,0.2142,1.3,1.8,209.0,2.55,27,68.85,Low
90042B,FRESHWATER PEARL BRACELET PINK,0.0203,0.0569,0.4,0.7,156.0,2.55,15,38.25,Low
90042C,FRESHWATER PEARL BRACELET IVORY,0.0474,0.3178,2.0,2.7,238.0,2.55,35,89.25,Low
90043,COPPER AND BRASS BAG CHARM,0.0135,0.0333,0.2,0.4,84.0,5.785,10,54.510000000000005,Low
90046,WHITE WITH METAL BAG CHARM,0.0176,0.038,0.2,0.4,104.0,4.95,13,64.35,Low
90048,GREEN WITH METAL BAG CHARM,0.0392,0.265,1.6,2.1,155.0,4.95,29,143.55,Low
90049,IVORY GOLD METAL BAG CHARM,0.0257,0.2079,1.3,1.7,106.0,6.954000000000001,19,104.07,Low
90050,CRACKED GLAZE NECKLACE IVORY,0.0081,0.0,0.0,0.1,60.0,6.95,6,41.7,Unknown
90051,CRACKED GLAZE NECKLACE RED,0.0095,0.0385,0.2,0.3,64.0,6.95,7,48.65,Low
90052,CRACKED GLAZE NECKLACE BROWN,0.0041,0.0,0.0,0.1,42.0,6.95,3,20.85,Unknown
90054,CRACKED GLAZE EARRINGS RED,0.0027,0.0,0.0,0.0,57.0,2.55,2,5.1,Unknown
90055,CRACKED GLAZE EARRINGS BROWN,0.0014,0.0,0.0,0.0,41.0,2.55,1,2.55,Unknown
